Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680201700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680202000,00000299,false,0,8,38,38,41,3C,39,00,00,00
680202200,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680202500,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680202700,0000029B,false,0,8,38,37,41,37,39,0A,13,38
680202900,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680204000,00000373,false,0,8,BC,BA,7F,70,0C,69,80,16
680204700,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680205000,00000298,false,0,8,38,38,41,37,39,00,00,38
680205200,00000287,false,0,8,27,10,27,10,27,10,00,02
680205500,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680206300,000006FA,false,0,8,00,4A,4D,46,58,44,47,47
680207600,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680208300,00000362,false,0,8,02,01,00,00,00,00,00,00
680208800,00000568,false,0,8,00,02,80,0A,00,00,A8,AA
680209100,00000663,false,0,8,00,39,34,38,31,41,31,35
680210000,00000370,false,0,8,05,BE,00,00,00,00,00,00
680210900,000003C2,false,1,8,7F,FF,FD,12,C8,00,00,00
680211700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680212000,00000566,false,0,8,22,8A,0A,A0,A8,A0,AA,8A
680212200,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680212500,0000056A,false,0,8,22,8A,0A,A0,A8,A0,AA,8A
680214000,00000373,false,0,8,BC,BA,7F,70,0C,69,80,16
680214800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680215000,00000564,false,0,8,22,8A,AA,AA,A8,A0,AA,8A
680215200,00000287,false,0,8,27,10,27,10,27,10,00,02
680216000,00000424,false,0,8,04,91,04,10,00,10,00,00
680217500,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680218300,00000362,false,0,8,02,01,00,00,00,00,00,00
680218800,00000691,false,1,8,00,30,42,42,42,42,42,FF
680218800,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680219300,00000692,false,1,8,0F,82,0F,88,0F,81,0F,82
680219600,000006B1,false,1,8,00,30,42,42,42,43,43,FF
680219900,00000693,false,1,8,0F,81,0F,84,0F,84,0F,87
680220100,000006B2,false,1,8,0F,82,0F,82,0F,82,0F,85
680220400,00000694,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680220600,000006B3,false,1,8,0F,85,0F,84,0F,82,0F,87
680220900,000003C2,false,1,8,7F,FF,FD,1D,C8,00,00,00
680221200,000006B4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680221400,000006A1,false,1,8,00,30,42,42,42,43,42,FF
680221600,00000641,false,1,8,00,30,42,42,42,42,42,FF
680221900,00000671,false,1,8,00,30,42,42,42,42,42,FF
680222100,00000642,false,1,8,0F,87,0F,87,0F,87,0F,85
680222300,00000611,false,1,8,00,30,42,42,42,43,42,FF
680221700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680222000,00000567,false,0,8,AA,02,00,00,80,AA,00,00
680222200,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680222500,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680222700,0000056B,false,0,8,AA,02,00,00,80,AA,00,00
680222900,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680222600,00000643,false,1,8,0F,85,0F,85,0F,7F,0F,82
680222800,00000612,false,1,8,0F,81,0F,85,0F,82,0F,81
680223100,00000644,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680223300,00000613,false,1,8,0F,85,0F,85,0F,87,0F,81
680223500,00000631,false,1,8,00,30,42,42,43,43,42,FF
680223800,00000614,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680224000,00000632,false,1,8,0F,82,0F,81,0F,84,0F,84
680224000,00000373,false,0,8,BC,BA,7F,70,0C,69,80,16
680224800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680225000,00000188,false,0,8,00,00,FF,FF,00,00,00,00
680224300,000003C3,false,1,8,0F,7C,00,00,03,00,00,00
680224500,00000633,false,1,8,0F,84,0F,85,0F,84,0F,84
680224800,00000651,false,1,8,00,30,42,42,42,42,42,FF
680225000,00000634,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680225200,00000652,false,1,8,0F,84,0F,82,0F,85,0F,87
680225500,00000672,false,1,8,0F,82,0F,81,0F,82,0F,84
680225700,00000653,false,1,8,0F,82,0F,82,0F,82,0F,84
680225200,00000565,false,0,8,AA,02,00,00,80,AA,00,00
680225500,00000287,false,0,8,27,10,27,10,27,10,00,02
680225700,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680226500,000005A1,false,0,8,22,A2,AA,2A,A2,8A,82,A2
680227500,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680226000,00000673,false,1,8,0F,7C,0F,81,0F,81,0F,7C
680226200,00000654,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680226500,00000674,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680226700,00000681,false,1,8,00,30,42,42,42,42,42,FF
680227000,000006A2,false,1,8,0F,82,0F,82,0F,7E,0F,7E
680227200,00000682,false,1,8,0F,81,0F,7F,0F,87,0F,82
680227400,00000621,false,1,8,00,30,42,43,42,42,42,FF
680227700,00000683,false,1,8,0F,85,0F,81,0F,84,0F,84
680227900,00000622,false,1,8,0F,7F,0F,87,0F,84,0F,85
680228200,00000684,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680228400,00000623,false,1,8,0F,85,0F,87,0F,82,0F,7E
680228600,000006A3,false,1,8,0F,81,0F,82,0F,7F,0F,7E
680228900,00000624,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680229200,000006A4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680228300,00000362,false,0,8,02,01,00,00,00,00,00,00
680228800,00000563,false,0,8,AA,AA,AA,AA,A2,2A,00,00
680230000,00000370,false,0,8,05,BE,00,00,00,00,00,00
680230900,000003C2,false,1,8,7F,FF,FD,0A,C8,00,00,00
680231700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680232000,0000056D,false,0,8,2A,00,00,20,00,00,28,8A
680232300,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680232500,0000056F,false,0,8,2A,88,2A,28,00,00,28,8A
680234000,00000373,false,0,8,BC,BA,7F,70,0C,69,80,16
680234700,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680235000,00000287,false,0,8,27,10,27,10,27,10,00,02
680235200,0000056C,false,0,8,2A,88,02,20,00,00,28,8A
680235500,00000388,false,0,8,01,00,00,00,00,00,00,02
680237500,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680238100,00000362,false,0,8,02,01,00,00,00,00,00,00
680238800,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680240800,000003C2,false,1,8,7F,FF,FC,F2,C8,00,00,00
680241100,00000154,false,0,8,61,61,60,61,0A,07,6C,78
680241700,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680242000,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680242200,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680242500,00000733,false,0,8,38,38,38,38,10,B0,A1,38
680242700,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680242900,00000735,false,0,8,38,00,38,00,10,B0,A1,37
680244000,00000373,false,0,8,BC,BA,7F,72,0C,69,80,16
680244700,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
